Rank	Organism	Nucleotides	Entries
665	Tympanuchus cupido pinnatus	983996103	12636
666	Carnegiea gigantea	980500552	57444
667	Ophiothrix spiculata	977602685	280062
668	Brassica oleracea var. oleracea	977042136	67536
669	Phylloscopus trochiloides trochiloides	975916443	504257
670	Citrus sinensis	973343907	346928
671	Camellia sinensis	971065490	1486732
672	Squalus acanthias	970564509	1096976
673	microbial mat metagenome	964380105	360408
674	Asymmetron lucayanum	961319582	743755
675	Toxocara canis	961141007	68232
676	Eurytemora affinis	958720589	506376
677	Brassica juncea var. tumida	955179937	9980
678	Heliconius timareta	951981401	909636
679	Patiriella regularis	949468518	3006621
680	Homarus americanus	947919566	759013
681	Catharanthus roseus	947886663	409569
682	Oncopeltus fasciatus	942765947	152235
683	Sesamum indicum	941655940	306675
684	Stomoxys calcitrans	941082496	230592
685	Manduca sexta	940509737	742354
686	Arachis hypogaea var. vulgaris	937449080	1076205
687	Anopheles gambiae	934169752	385214
688	Gryllus bimaculatus	931010121	1063489
689	Enterococcus faecalis	929257610	44280
690	Ciona intestinalis	929120823	1287019
691	Biomphalaria glabrata	928404445	464576
692	Amyelois transitella	927585117	280356
693	Phytophthora ramorum	926974121	113392
694	Mesobuthus martensii	925790740	92758
695	Panicum virgatum	924726337	1221062
696	Lymnaea stagnalis	919685549	457214
697	Vigna radiata var. radiata	918661329	5068
698	Neisseria gonorrhoeae	916661170	61550
699	Echinochloa colona	916612984	870260
700	Ixodes ricinus	911353242	772109
701	Radix auricularia	909953973	5146
702	Amphiprion percula	909042553	496
703	Vigna angularis	908938909	128811
704	Eucalyptus grandis	905679703	372733
705	Enterobacter hormaechei subsp. steigerwaltii	903239081	19413
706	sponge metagenome	902651643	234511
707	Caenorhabditis elegans	902463133	461940
708	Cyprinodon variegatus	902168289	119440
709	Caligus rogercresseyi	897497674	672929
710	Vaccinium macrocarpon	897311857	497795
711	Agrostis stolonifera	896621946	1413547
712	Salmonella enterica subsp. enterica serovar Weltevreden	894807649	14792
713	Anoplopoma fimbria	892695852	373342
714	Cucumis sativus	891674605	208891
715	Perca fluviatilis	891415911	241272
716	Boleophthalmus pectinirostris	890802109	109838
717	Perna canaliculus	890718434	1073417
718	Hermetia illucens	890704326	319530
719	Manihot esculenta	888737181	366192
720	Pinctada martensii	886948199	94725
721	Limosa lapponica baueri	886844993	139618
722	Seriola dumerili	883111683	125132
723	Dactylis glomerata	882056499	1138469
724	Astatotilapia calliptera	881710852	2625
725	Amphiprion ocellaris	880965593	6909
726	Phoenix dactylifera	880718008	293746
727	Pagrus major	878111820	891196
728	Fraxinus excelsior	873717378	101876
729	Oryza rufipogon	873229338	242147
730	Salaria pavo	871304008	1154847
731	Helicobacter pylori	867305963	71354
732	Centruroides sculpturatus	863150122	35638
733	Lethenteron camtschaticum	861498509	189232
734	feces metagenome	858304876	563183
735	Calephelis virginiensis	855081797	67159
736	Stenocereus thurberi	853717980	159953
737	Castanea mollissima	852645460	292337
738	Murgantia histrionica	851380768	1046206
739	Lampris guttatus	850731563	210827
740	Watasenia scintillans	849432705	896882
741	Sitophilus oryzae	847463549	248076
742	Amphilophus citrinellus	846491621	8627
743	Physcomitrella patens	845373992	565862
744	Chromis chromis	834591017	104924
745	Echinostoma caproni	834586601	86103
746	Human immunodeficiency virus 1	833700035	760663
747	Arabidopsis halleri subsp. gemmifera	832907112	630113
748	Ptyssoptera sp. AB-2015	832675458	1033668
749	Coryphaenoides rupestris	829787929	49198
750	Callosobruchus maculatus	829480590	869896
751	Gerris buenoi	826846267	136907
752	Ipomoea nil	826831080	139607
753	Bactrocera oleae	826747729	129364
754	Aphaenogaster rudis	825203548	15226
755	Lucilia cuprina	825025284	43384
756	Ipomoea trifida	823607570	542864
757	Fragaria x ananassa	819200324	947164
758	Amphiprion bicinctus	813716661	1033321
759	Lesueurigobius sanzi	810631868	130364
760	Formica exsecta	809115511	557921
761	Calephelis nemesis	808524533	40359
762	Symbiodinium microadriaticum	808343218	9841
763	Trifolium subterraneum	806960851	1034491
764	Corchorus capsularis	800566641	338752
765	Heliconius ethilla	799533723	562902
766	Paramormyrops kingsleyae	799426300	4672
767	Clonostachys rosea	798090067	160849
768	Gasterosteus aculeatus	798051666	310393
769	Lophocereus schottii	797935979	158714
770	Cucumis melo	797051524	135401
771	Salmonella enterica subsp. enterica serovar Heidelberg	795841821	16668
772	Bactrocera latifrons	793658695	205339
773	Bactrocera dorsalis	790728562	339962
774	Burkholderia cepacia	787590962	11665
775	Euphausia superba	786946151	1093119
776	Lactobacillus plantarum	784968810	27345
777	Corchorus olitorius	784631482	156332
778	Hemicentrotus pulcherrimus	784579441	277865
779	Enterobacter hormaechei subsp. oharae	784577281	13888
780	activated carbon metagenome	783911762	139262
781	Triticum polonicum	782688993	1223432
782	Klebsiella aerogenes	781915346	19426
783	Trichobilharzia regenti	773577528	215985
784	Ziziphus jujuba	771859642	69448
785	Salmonella enterica subsp. enterica	770132500	18925
786	Haemophilus influenzae	769637019	53588
787	Bacillus wiedmannii	769459356	17939
788	Saccoglossus kowalevskii	768355805	338808
789	Gleditsia sinensis	767240857	458704
790	Seriola lalandi	767081884	8641
791	Calanus finmarchicus	763913280	967959
792	[no name:7690]	760654621	150862
793	Quercus lobata	759277661	40214
794	Crassostrea gigas	757349116	322900
795	Phoronis australis	757026302	182958
796	Cynara cardunculus var. scolymus	752810609	50215
797	Leuciscus waleckii	752735663	5068
798	Acanthaster planci	751143571	40166
799	Rhodnius prolixus	749844176	325604
800	Lotus japonicus	749616188	348639
801	Sebastes rubrivinctus	749549174	136158
802	Clostridium botulinum	749128874	37267
803	Actinidia chinensis	747582566	186677
804	Rhizophagus irregularis DAOM 197198w	746004084	115107
805	Solanum habrochaites	745268961	70355
806	Ruellia speciosa	740045120	794303
807	Rosa multiflora	739992419	83295
808	Amborella trichopoda	739845912	144241
809	Cyclospora cayetanensis	739260211	32151
810	Papilio xuthus	734989634	102938
811	Urochloa ruziziensis	732909031	103082
812	Plodia interpunctella	732581164	41600
813	Seriola lalandi dorsalis	732493304	99597
814	Thunnus albacares	729324760	41087
815	biofilm metagenome	729192919	762738
816	Calycopis cecrops	728809401	60146
817	Panicum hallii	726991901	256621
818	Hyalella azteca	723820351	348324
819	Bicyclus anynana	721744592	383506
820	Schistosoma japonicum	721455229	637634
821	Myripristis jacobus	720464593	65025
822	Kappaphycus alvarezii	719600077	53898
823	Hypsibius dujardini	718019403	131954
824	Sebastes norvegicus	717766715	75677
825	Cotesia vestalis	715605546	448244
826	Durio zibethinus	715576702	901
827	Cicer reticulatum	715441034	38869
828	Poecilia formosa	714546932	31409
829	Rosa x damascena	711747812	307903
830	Fusarium oxysporum f. sp. lycopersici	710572813	38011
831	Myzus persicae	708861187	58537
832	Parasudis fraserbrunneri	707987062	156389
833	Mimachlamys varia	706179071	666119
834	Acyrthosiphon pisum	705992523	477854
835	soda lake metagenome	704625011	69425
836	Litopenaeus vannamei	704031776	983552
837	Ancylostoma ceylanicum	703132319	274960
838	Uromyces transversalis	702313345	1659790
839	Varroa destructor	701407573	22459
840	Yersinia enterocolitica	701250364	22669
841	Anoplophora glabripennis	699583268	45357
842	Pundamilia nyererei	699447408	68828
843	Miichthys miiuy	697631570	129622
844	Heligmosomoides polygyrus bakeri	697019131	23707
845	Carthamus tinctorius	693667552	506800
846	Croton tiglium	691337504	448897
847	Solanum pimpinellifolium	689895360	310203
848	Anthopleura elegantissima	689234309	760369
849	Periophthalmus magnuspinnatus	688729318	77199
850	Scartelaos histophorus	688716018	209487
851	Xiphophorus couchianus	688570642	101
852	Pachypsylla venusta	688564026	372549
853	Marmota monax	686970807	437382
854	Eucalyptus camaldulensis	686539977	345657
855	Thunnus orientalis	685425107	134267
856	Juglans nigra	682907271	18820
857	Oxytricha trifallax	682838502	93247
858	Poecilia mexicana	681018463	51817
859	Oryza longistaminata	680893269	237770
860	Spondyliosoma cantharus	680564329	47197
861	Poecilia latipinna	679922700	54805
862	Rhizophagus irregularis	678933811	180998
863	Benthosema glaciale	676371312	143974
864	Periophthalmodon schlosseri	675008223	85756
865	insect metagenome	672659915	760672
866	Schistocephalus solidus	670307741	107384
867	Euglossa dilemma	668647713	86532
868	Seriola rivoliana	666226323	1412
869	Silene latifolia subsp. alba	665830796	307763
870	Solanum arcanum	665817058	47119
871	Fagus sylvatica	664640827	301614
872	Poeciliopsis prolifica	662848582	956184
873	Boehmeria nivea	661703777	168740
874	Pollicipes pollicipes	661429542	870808
875	Embelia ribes	660548442	107060
876	Sebastes minor	660000480	913860
877	Neoniphon sammara	659287262	56760
878	Sebastes nigrocinctus	658986265	97100
879	Pinus albicaulis	657802350	718118
880	Regalecus glesne	657423095	107277
881	Erysiphe necator	657305828	84505
882	Haemonchus contortus	657210998	141939
883	Pseudochromis fuscus	657112854	52148
884	Rhodiola rosea	657076479	634547
885	Lyrurus tetrix tetrix	657029702	972006
886	Solenopsis invicta	656298043	464955
887	Ascaridia galli	654347377	603692
888	Trachinotus ovatus	653201659	7127
889	Botryllus schlosseri	651254096	231635
890	Salmonella enterica subsp. enterica serovar Kentucky	650687373	23188
891	Holocentrus rufus	649815622	58143
892	Nippostrongylus brasiliensis	649202742	47736
893	Cuscuta pentagona	649136697	579429
894	Panax ginseng	648054513	553430
895	Cicer echinospermum	644733892	19367
896	Ocimum tenuiflorum	643847721	352221
897	Heliconius heurippa	642386780	534654
898	Dioscorea alata	641058782	102105
899	Operophtera brumata	638528916	26261
900	Apis mellifera	637700908	332134
901	Artocarpus camansi	631337610	396126
902	Monopterus albus	631084386	73802
903	Eriocheir sinensis	630534635	764052
904	Pachycereus pringlei	629683200	171621
905	Apteronotus albifrons	628908947	309750
906	Culex quinquefasciatus	627347947	259262
907	Mola mola	626279819	51954
908	Heliconius numata bicoloratus	625332644	639955
909	uncultured Clostridiales bacterium	624709226	69104
910	Oryza meridionalis	624523637	97328
911	Chaenocephalus aceratus	623682756	115233
912	Notothenia coriiceps	623593547	72738
913	Salpa thompsoni	622397998	913802
914	Sebastes steindachneri	621360641	1260557
915	human oral metagenome	620424382	1489426
916	bovine gut metagenome	618714345	468281
917	Protopolystoma xenopodis	617352471	316411
918	Pseudomonas fluorescens	617302434	14064
919	Sebastes aleutianus	614408085	120779
920	Salmonella enterica subsp. enterica serovar Newport	612803008	15393
921	Zeus faber	611855095	137931
922	Acinetobacter pittii	611731547	25997
923	Coffea canephora	611392324	237304
924	Ulva lactuca	610868290	475702
925	Vibrio vulnificus	610310186	35820
926	Clonorchis sinensis	610267223	121137
927	Salmonella enterica subsp. enterica serovar Paratyphi A	608887301	948
928	Lingula anatina	608839693	98499
929	Pomacea canaliculata	605591239	152560
930	Spodoptera litura	604884469	237132
931	Symbiodinium minutum Mf 1.05b.01	603733232	33816
932	Tetraodon nigroviridis	603186327	315472
933	Salmonella enterica subsp. enterica serovar Typhimurium var. 5-	602204573	38066
934	Ambrosia artemisiifolia	601272274	856764
935	Haliotis laevigata	601204075	435669
936	Helostoma temminkii	599876946	21455
937	Parablennius parvicornis	599346333	66660
938	Gambusia affinis	599002682	3309
939	Chlamydomonas acidophila	596299477	306493
940	Mycobacterium avium subsp. hominissuis	595594386	35407
941	Cannabis sativa subsp. indica	595360103	311041
942	Klebsiella oxytoca	594199035	11565
943	Mastacembelus armatus	593237576	341
944	Ficus carica	591758016	360712
945	Brassica oleracea var. capitata	591358529	158682
946	Oryza meyeriana	590596434	356985
947	Diaphorina citri	590400548	254690
948	Diachasma alloeum	590223933	288946
949	Populus trichocarpa	589938182	131410
950	Eudarcia simulatricella	589615628	433211
951	Tinca tinca	589530201	534213
952	Ceratitis capitata	589326742	75641
953	Dothistroma septosporum	586756975	23239
954	Bacillus pseudomycoides	585971011	29476
955	Lasius niger	585678610	265517
956	Citrus maxima	583416364	310861
957	Fusarium fujikuroi	583307985	11433
958	Galleria mellonella	582685324	14274
959	Calotropis procera	582299136	355541
960	Heliconius cydno alithea	581374474	797452
961	Xanthomonas oryzae pv. oryzae	581284806	50367
962	Rotaria magnacalcarata	580795127	1133297
963	Plutella xylostella	579833021	252901
964	Teladorsagia circumcincta	579095147	219830
965	Erythranthe guttata	576775088	390896
966	Salmonella enterica subsp. enterica serovar Infantis	576044689	12060
967	Frankliniella occidentalis	574890801	147638
968	Anopheles maculatus	573210941	121748
969	Ciona savignyi	571919004	370956
970	Mamestra configurata	571480012	86919
971	Eichhornia paniculata	571391307	40289
972	Eufriesea mexicana	571030313	212653
973	Chiloglottis trapeziformis	570601328	440205
974	Rondeletia loricata	570162701	105750
975	Puccinia striiformis	568938567	135364
976	Rosa chinensis	567663567	21001
977	Aspergillus flavus	567178903	46617
978	Parapteronotus hasemani	567142117	594936
979	Achalarus lyciades	566850103	47370
980	Betula nana	564228227	552004
981	Zoysia matrella	563650231	13690
982	Cottus rhenanus	563645132	164724
983	Oryza glaberrima	563557128	535131
984	Fusarium oxysporum	563463003	37844
985	Heligmosomoides polygyrus	560820465	44940
986	Xiphophorus hellerii	560517036	108209
987	Termitomyces sp. MTP_Mn156	559719844	279500
988	Porichthys notatus	559117491	425213
989	Juglans mandshurica	558448916	13910
990	Typhlichthys subterraneus	556204703	85550
991	Monocentris japonicus	556084534	52139
992	Trichoplusia ni	555097156	204813
993	Polymixia japonica	554984782	92268
994	Microbotryum lychnidis-dioicae	554096407	101108
995	Paulownia tomentosa	554015601	469104
996	Actinidia chinensis var. chinensis	553863944	1263
997	Sclerospora graminicola	553639205	91326
998	Crepidula atrasolea	552161023	800993
999	Locusta migratoria manilensis	551863923	679495
1000	Dicrocoelium dendriticum	548189476	478987
1001	Linum usitatissimum	548119494	380352
1002	Pseudopleuronectes yokohamae	548001720	525725
1003	Nasonia vitripennis	547888963	237022
1004	Citrobacter freundii	547352344	14315
1005	Cyttopsis rosea	546556883	112023
1006	Acanthochaenus luetkenii	545767090	91097
1007	Saccharina japonica	544912108	14825
1008	Stylophora pistillata	544388821	139886
1009	Dianthus caryophyllus	543009404	154799
1010	Millepora sp. RR-2016	543008438	934178
1011	Pyrus x bretschneideri	542605643	106119
1012	Haliotis tuberculata	542373040	657644
1013	synthetic metagenome	541805041	49544
1014	Tipula oleracea	541735320	186936
1015	Adineta vaga	541350574	353923
1016	Toxicodendron radicans subsp. radicans	540655874	379720
1017	Vitis cinerea x Vitis riparia	539624286	210444
1018	Guentherus altivela	539609272	189421
1019	Staphylococcus haemolyticus	537587904	29571
1020	Chenopodium suecicum	536975899	11236
1021	Heliconius melpomene amandus	535199252	625803
1022	Helicoverpa armigera	535054899	193486
1023	Beryx splendens	533735350	117943
1024	Gossypioides kirkii	532848979	3110
1025	Millepora squarrosa	532262592	784166
1026	Burkholderia multivorans	532152929	16506
1027	Papilio machaon	532108708	137457
1028	Diphyllobothrium latum	531602346	140416
1029	Mycobacteroides abscessus subsp. bolletii	530519773	3454
1030	Rotaria macrura	530180989	390108
1031	Callinectes sapidus	529789543	470479
1032	Alveopora japonica	529496052	694953
1033	Millepora alcicornis	529163453	953300
1034	Selene dorsalis	528785070	36120
1035	Schistosoma mansoni	527973929	336590
1036	Anopheles sinensis	527675945	283391
1037	Paracentrotus lividus	526831672	605852
1038	Agaricia lamarcki	526271488	642614
1039	Holacanthella duospinosa	525515571	235168
1040	Brassica rapa	524028827	203401
1041	Oryza punctata	523133076	91511
1042	Termitomyces sp. MTP_Od127	523129832	517186
1043	Angiostrongylus cantonensis	522474220	59931
1044	Polistes dominula	522418012	387334
1045	Salmo trutta	520925446	225386
1046	Millepora complanata	520443838	798902
1047	Myoxocephalus scorpius	520401545	85968
1048	Bactrocera tryoni	519563866	32593
1049	beach sand metagenome	518870885	1381423
1050	Macadamia integrifolia	518743814	193676
1051	Kokia drynarioides	517463854	15416
1052	Holcocephala fusca	516230974	133294
1053	Cephus cinctus	516150206	274229
1054	Copidosoma floridanum	515835267	47752
1055	Catostomus commersonii	514035022	1078262
1056	Palaephatus luteolus	513480878	419183
1057	Eremochloa ophiuroides	512927473	693704
1058	Momordica charantia	510919461	213942
1059	Isoperla grammatica	509549412	1218322
1060	Ephemera danica	507919367	98476
